Id,Age,Educ_background,Incumbent,Mar_relationship,Mortgage,Fin_loan,Default,Curt_balance,Prev_result,Num_prev_cont,Elapsed_days,Num_cont,Day,Month,Cont_means,Cont_time,Y
8073,46,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,9,Unknown,0,-1,2,6,June,Unknown,170,0
8074,43,Associate_Bachelor_and_beyond,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,92,Unknown,0,-1,1,3,July,Mobile,838,1
8075,45,JHS_HS_graduate,Business_owner,Married,Mortgage-Free_Unborrowed,Debtor,Default,28,Unknown,0,-1,1,5,June,Unknown,131,0
8076,29,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,-194,Unknown,0,-1,4,8,November,Mobile,193,0
8077,28,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debtor,Non-Default,18,Unknown,0,-1,1,30,July,Mobile,496,0
8078,35,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,19993,Unknown,0,-1,2,3,November,Mobile,84,0
8079,67,Unknown,Pensioner,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,819,Established,3,192,2,28,September,Landline,716,1
8080,63,JHS_HS_graduate,Administrator,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,-6,Rejected,7,182,2,22,August,Mobile,181,1
8081,43,Associate_Bachelor_and_beyond,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,621,Unknown,0,-1,4,19,June,Unknown,133,0
8082,52,JHS_HS_graduate,Manual_laborer,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,158,Other,1,87,1,6,May,Mobile,141,0
8083,51,JHS_HS_graduate,Services,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,178,Unknown,0,-1,1,27,May,Unknown,68,0
8084,56,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,5061,Unknown,0,-1,2,11,August,Mobile,638,0
8085,23,Associate_Bachelor_and_beyond,Student,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,9590,Rejected,4,176,3,20,October,Mobile,66,0
8086,44,ES_graduate,Sole_proprietor,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,746,Unknown,0,-1,2,4,August,Mobile,276,0
8087,42,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,247,Unknown,0,-1,1,23,May,Unknown,66,0
8088,47,Associate_Bachelor_and_beyond,House_keeper,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,787,Unknown,0,-1,2,30,May,Unknown,116,0
8089,33,JHS_HS_graduate,Engineer,Married,Mortgaged,Debtor,Non-Default,350,Unknown,0,-1,2,19,November,Mobile,142,0
8090,68,JHS_HS_graduate,Student,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,193,Established,1,196,1,12,January,Mobile,415,1
8091,46,ES_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,27285,Unknown,0,-1,2,21,November,Mobile,140,0
8092,46,ES_graduate,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Default,4601,Unknown,0,-1,1,8,July,Mobile,88,0
8093,31,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,10740,Unknown,0,-1,2,21,August,Mobile,147,0
8094,31,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,602,Unknown,0,-1,1,18,May,Unknown,400,0
8095,61,JHS_HS_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,-30,Established,1,170,2,11,August,Mobile,210,0
8096,34,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,949,Unknown,0,-1,6,20,November,Mobile,35,0
8097,59,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,248,Other,4,221,2,3,February,Mobile,155,0
8098,29,JHS_HS_graduate,Administrator,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,143,Unknown,0,-1,2,15,November,Mobile,72,0
8099,35,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,917,Unknown,0,-1,5,19,November,Mobile,10,0
8100,49,ES_graduate,Manual_laborer,Divorced,Mortgaged,Debt-Free_Unborrowed,Default,-3,Unknown,0,-1,1,25,May,Mobile,522,0
8101,36,JHS_HS_graduate,Sole_proprietor,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,1078,Rejected,3,228,2,15,May,Mobile,141,0
8102,48,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,728,Rejected,6,342,2,17,May,Mobile,207,0
8103,36,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debtor,Non-Default,536,Unknown,0,-1,3,11,August,Mobile,172,0
8104,48,ES_graduate,House_keeper,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-60,Unknown,0,-1,6,6,May,Mobile,62,0
8105,51,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1016,Unknown,0,-1,2,23,January,Landline,45,0
8106,59,Associate_Bachelor_and_beyond,Business_owner,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-22,Unknown,0,-1,1,15,May,Unknown,747,0
8107,40,JHS_HS_graduate,Engineer,Married,Mortgaged,Debtor,Non-Default,445,Unknown,0,-1,1,20,November,Mobile,204,0
8108,45,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,-59,Unknown,0,-1,3,13,August,Mobile,888,1
8109,49,JHS_HS_graduate,Services,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1106,Unknown,0,-1,1,18,November,Mobile,132,0
8110,29,Associate_Bachelor_and_beyond,Manual_laborer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,-317,Unknown,0,-1,1,28,January,Mobile,282,0
8111,35,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,13,Unknown,0,-1,2,27,November,Mobile,454,1
8112,29,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,198,Unknown,0,-1,1,20,November,Mobile,610,0
8113,54,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,318,Unknown,0,-1,2,3,August,Mobile,868,0
8114,32,Associate_Bachelor_and_beyond,Idle,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,904,Unknown,0,-1,1,30,January,Mobile,375,1
8115,47,JHS_HS_graduate,Idle,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,556,Unknown,0,-1,7,17,July,Mobile,54,0
8116,35,ES_graduate,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,860,Unknown,0,-1,1,20,January,Mobile,52,0
8117,54,JHS_HS_graduate,Manual_laborer,Divorced,Mortgaged,Debtor,Non-Default,564,Rejected,4,112,2,19,November,Mobile,86,0
8118,39,JHS_HS_graduate,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,22848,Rejected,1,126,3,17,November,Mobile,57,0
8119,39,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,27,Unknown,0,-1,28,29,July,Mobile,67,0
8120,32,JHS_HS_graduate,Administrator,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,499,Rejected,1,343,2,24,May,Mobile,446,1
8121,48,ES_graduate,House_keeper,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,73,Unknown,0,-1,2,20,July,Mobile,125,0
8122,26,JHS_HS_graduate,Administrator,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,141,Unknown,0,-1,3,20,June,Unknown,869,1
8123,29,Associate_Bachelor_and_beyond,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,435,Unknown,0,-1,2,29,May,Mobile,629,1
8124,49,ES_graduate,House_keeper,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,129,Unknown,0,-1,3,5,May,Mobile,368,0
8125,27,JHS_HS_graduate,Student,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,633,Unknown,0,-1,1,13,May,Mobile,1842,1
8126,34,JHS_HS_graduate,Engineer,Married,Mortgaged,Debtor,Non-Default,320,Unknown,0,-1,1,16,May,Unknown,122,0
8127,40,JHS_HS_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,636,Rejected,1,275,2,29,January,Mobile,385,1
8128,59,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,154,Rejected,1,159,2,6,February,Mobile,57,0
8129,43,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-144,Unknown,0,-1,15,22,August,Mobile,80,0
8130,24,Associate_Bachelor_and_beyond,Student,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-39,Unknown,0,-1,1,3,March,Mobile,1227,1
8131,57,ES_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,140,Unknown,0,-1,5,17,May,Landline,46,0
8132,50,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1169,Unknown,0,-1,2,21,May,Unknown,163,0
8133,56,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,180,Unknown,0,-1,1,6,June,Unknown,146,0
8134,56,ES_graduate,Manual_laborer,Divorced,Mortgaged,Debtor,Default,-87,Unknown,0,-1,1,26,May,Unknown,599,0
8135,47,JHS_HS_graduate,Business_owner,Married,Mortgaged,Debtor,Default,581,Unknown,0,-1,2,23,November,Mobile,102,0
8136,45,JHS_HS_graduate,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-26,Unknown,0,-1,2,21,June,Mobile,359,0
8137,41,ES_graduate,House_keeper,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,-2,Unknown,0,-1,3,27,May,Unknown,1309,0
8138,33,Unknown,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,8596,Unknown,0,-1,17,19,November,Mobile,323,0
8139,25,JHS_HS_graduate,Student,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,713,Other,1,379,1,13,September,Mobile,92,1
8140,38,JHS_HS_graduate,Administrator,Unmarried,Mortgaged,Debtor,Non-Default,130,Unknown,0,-1,1,7,June,Unknown,438,0
8141,44,Unknown,Idle,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,804,Unknown,0,-1,2,5,June,Unknown,57,0
8142,54,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-117,Unknown,0,-1,1,27,July,Mobile,131,0
8143,79,JHS_HS_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,941,Established,4,187,1,2,September,Mobile,117,0
8144,36,JHS_HS_graduate,Engineer,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,656,Unknown,0,-1,1,5,August,Mobile,158,0
8145,48,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,80,Unknown,0,-1,6,29,July,Mobile,162,0
8146,30,JHS_HS_graduate,Engineer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,581,Unknown,0,-1,1,23,May,Unknown,705,1
8147,22,JHS_HS_graduate,Student,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,266,Unknown,0,-1,5,21,November,Mobile,325,0
8148,43,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-471,Unknown,0,-1,8,14,August,Mobile,105,0
8149,26,Unknown,Student,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,-450,Unknown,0,-1,1,27,May,Mobile,475,0
8150,62,ES_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,268,Other,12,170,4,12,February,Landline,35,0
8151,40,JHS_HS_graduate,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,6784,Unknown,0,-1,1,12,May,Unknown,445,0
8152,53,JHS_HS_graduate,Business_owner,Married,Mortgaged,Debtor,Default,-249,Unknown,0,-1,3,26,May,Mobile,412,0
8153,27,JHS_HS_graduate,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,5110,Rejected,1,286,1,9,September,Mobile,94,1
8154,45,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,379,Rejected,6,123,2,14,March,Mobile,371,1
8155,37,Unknown,Manual_laborer,Divorced,Mortgaged,Debtor,Non-Default,807,Unknown,0,-1,1,19,November,Mobile,60,0
8156,37,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,22123,Unknown,0,-1,16,24,August,Unknown,26,0
8157,36,JHS_HS_graduate,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1173,Other,3,41,2,6,September,Mobile,99,0
8158,48,JHS_HS_graduate,Idle,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,206,Unknown,4,-1,2,18,November,Mobile,145,0
8159,34,JHS_HS_graduate,Administrator,Married,Mortgaged,Debtor,Non-Default,210,Unknown,11,173,2,2,February,Mobile,84,0
8160,39,Unknown,Unknown,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,8467,Unknown,0,-1,15,29,January,Mobile,306,0
8161,49,JHS_HS_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-36,Unknown,0,-1,5,27,August,Mobile,110,0
8162,39,Associate_Bachelor_and_beyond,Sole_proprietor,Married,Mortgaged,Debtor,Non-Default,272,Unknown,0,-1,3,21,May,Mobile,664,1
8163,23,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,567,Unknown,0,-1,2,7,May,Unknown,303,0
8164,60,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,768,Rejected,3,257,1,7,May,Mobile,67,0
8165,53,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,729,Unknown,0,-1,1,23,October,Mobile,633,1
8166,55,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-105,Unknown,1,177,1,7,May,Mobile,685,0
8167,56,Unknown,Business_owner,Married,Mortgaged,Debtor,Default,324,Unknown,0,-1,2,20,May,Unknown,92,0
8168,30,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,298,Rejected,1,180,2,5,April,Mobile,282,0
8169,42,Associate_Bachelor_and_beyond,Student,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1020,Rejected,3,172,2,4,February,Mobile,148,1
8170,46,Associate_Bachelor_and_beyond,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,110,Unknown,0,-1,3,10,July,Unknown,334,1
8171,27,Associate_Bachelor_and_beyond,Engineer,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,162,Established,3,161,2,3,May,Mobile,161,0
8172,39,ES_graduate,House_keeper,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-25,Unknown,0,-1,1,19,July,Mobile,100,0
8173,55,JHS_HS_graduate,Services,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,1083,Other,1,162,3,7,May,Mobile,114,0
8174,50,JHS_HS_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1739,Unknown,0,-1,2,16,July,Mobile,119,0
8175,42,ES_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,54,Unknown,0,-1,1,15,July,Mobile,171,0
8176,32,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,178,Unknown,0,-1,7,27,June,Mobile,233,0
8177,53,JHS_HS_graduate,Pensioner,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,2044,Unknown,0,-1,1,19,November,Mobile,164,0
8178,43,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,641,Rejected,3,109,2,22,November,Mobile,100,0
8179,34,Associate_Bachelor_and_beyond,Sole_proprietor,Divorced,Mortgaged,Debtor,Non-Default,1134,Rejected,1,240,2,22,May,Mobile,79,0
8180,26,JHS_HS_graduate,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-31,Unknown,0,-1,4,7,May,Mobile,442,0
8181,28,JHS_HS_graduate,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,90,Unknown,0,-1,2,4,August,Mobile,304,0
8182,30,Associate_Bachelor_and_beyond,Student,Unmarried,Mortgaged,Debtor,Non-Default,896,Rejected,1,179,1,4,February,Mobile,178,0
8183,55,JHS_HS_graduate,Services,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,1089,Rejected,1,342,1,16,May,Mobile,59,0
8184,28,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,568,Unknown,0,-1,5,27,July,Mobile,645,1
8185,38,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1053,Other,4,176,2,9,May,Mobile,121,0
8186,35,ES_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-416,Unknown,0,-1,1,11,July,Mobile,104,0
8187,26,JHS_HS_graduate,Manual_laborer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,647,Rejected,0,248,2,2,February,Mobile,134,0
8188,30,JHS_HS_graduate,Manual_laborer,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,-21,Unknown,0,-1,1,24,May,Unknown,555,0
8189,50,JHS_HS_graduate,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-4,Unknown,0,-1,7,13,August,Mobile,140,0
8190,23,JHS_HS_graduate,Administrator,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,338,Unknown,0,-1,1,2,March,Landline,133,0
8191,55,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,357,Unknown,1,-1,2,18,June,Mobile,102,0
8192,44,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1335,Rejected,1,179,1,5,May,Mobile,57,0
8193,41,ES_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,-89,Unknown,0,-1,1,14,May,Unknown,262,0
8194,43,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,14032,Rejected,4,340,2,22,May,Mobile,399,0
8195,26,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,-26,Unknown,0,-1,6,29,July,Mobile,366,0
8196,30,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,60,Unknown,0,-1,6,27,July,Mobile,1073,1
8197,68,ES_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,3798,Rejected,7,110,2,15,February,Mobile,102,1
8198,50,JHS_HS_graduate,Administrator,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1730,Unknown,0,-1,1,24,June,Unknown,57,0
8199,25,JHS_HS_graduate,Manual_laborer,Unmarried,Mortgaged,Debtor,Non-Default,-46,Unknown,0,-1,1,20,July,Mobile,466,1
8200,56,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debtor,Default,-221,Unknown,0,-1,1,7,June,Mobile,113,0
8201,43,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,177,Unknown,0,-1,1,24,May,Mobile,206,0
8202,30,Associate_Bachelor_and_beyond,Sole_proprietor,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,187,Other,1,31,2,5,May,Mobile,99,0
8203,32,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Default,265,Other,10,356,1,28,May,Mobile,108,0
8204,36,ES_graduate,Manual_laborer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,205,Unknown,0,-1,1,27,August,Mobile,24,0
8205,31,JHS_HS_graduate,Administrator,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-100,Unknown,0,-1,4,13,May,Unknown,251,0
8206,49,Unknown,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,503,Rejected,3,358,3,14,May,Mobile,762,1
8207,41,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-4,Rejected,1,172,3,16,November,Mobile,36,0
8208,54,ES_graduate,Manual_laborer,Married,Mortgaged,Debtor,Default,189,Unknown,0,-1,2,24,July,Mobile,174,0
8209,32,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,299,Unknown,0,-1,2,22,August,Mobile,140,0
8210,55,JHS_HS_graduate,Administrator,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,194,Unknown,0,-1,2,3,August,Mobile,311,1
8211,38,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-822,Unknown,0,-1,2,31,January,Mobile,51,0
8212,59,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,78,Established,12,175,3,6,June,Mobile,105,0
8213,50,Unknown,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Default,-175,Unknown,0,-1,1,27,May,Mobile,837,1
8214,28,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,-60,Unknown,0,-1,6,9,May,Mobile,71,0
8215,52,ES_graduate,House_keeper,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,881,Unknown,0,-1,2,13,May,Mobile,172,0
8216,46,ES_graduate,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,165,Unknown,0,-1,4,21,June,Mobile,549,0
8217,38,ES_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,762,Unknown,0,-1,1,19,November,Unknown,135,0
8218,30,JHS_HS_graduate,Services,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,322,Unknown,0,-1,1,28,May,Mobile,289,0
8219,62,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,466,Unknown,0,-1,5,16,May,Mobile,53,0
8220,31,JHS_HS_graduate,Administrator,Unmarried,Mortgaged,Debtor,Non-Default,-13,Unknown,0,-1,1,6,May,Unknown,96,0
8221,48,ES_graduate,Manual_laborer,Divorced,Mortgaged,Debtor,Non-Default,438,Unknown,0,-1,5,8,May,Unknown,30,0
8222,52,JHS_HS_graduate,Pensioner,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1033,Rejected,1,174,2,5,August,Mobile,160,0
8223,41,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debtor,Default,140,Unknown,0,-1,4,7,June,Mobile,30,0
8224,25,Associate_Bachelor_and_beyond,Idle,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,523,Unknown,0,-1,25,28,July,Mobile,244,0
8225,71,ES_graduate,Pensioner,Divorced,Mortgage-Free_Unborrowed,Debtor,Non-Default,258,Unknown,0,-1,4,15,August,Mobile,682,1
8226,35,JHS_HS_graduate,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,-307,Unknown,0,-1,1,8,May,Unknown,73,0
8227,51,JHS_HS_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,88,Unknown,0,-1,1,3,February,Mobile,179,0
8228,30,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,628,Unknown,0,-1,3,19,November,Mobile,288,0
8229,48,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-173,Unknown,0,-1,2,28,May,Mobile,95,0
8230,32,JHS_HS_graduate,Engineer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Default,116,Unknown,0,-1,6,30,May,Mobile,114,0
8231,49,ES_graduate,Pensioner,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1065,Unknown,0,-1,4,7,April,Mobile,140,0
8232,58,JHS_HS_graduate,Engineer,Divorced,Mortgaged,Debtor,Non-Default,204,Rejected,2,182,2,6,February,Mobile,52,0
